No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1431,1.38873569774137e-05,133125,133123,133124,0.7,0.7,0.7,13618,251,13618,0.1,0.2,0.1,120,-120,0.53,150,-60.53,0
1432,0.000414318823263469,133031,133093,133132,0,1.2,1.2,13610,250,13613,0.1,0.2,0.1,119.96,-120.03,0.52,149.97,-60.57,1
1433,1.42953649857028e-05,133125,133123,133124,0.7,0.7,0.7,13607,271,13595,0.1,0.2,0.1,120,-120,0.61,147.53,-60.53,0
1434,0.000414177277236634,133031,133093,133132,0,1.2,1.2,13599,270,13590,0.1,0.2,0.1,119.96,-120.03,0.61,147.5,-60.57,1
1435,1.74939521865416e-05,133125,133123,133124,0.7,0.7,0.7,13521,437,13415,0.1,0.3,0.2,120,-120,1.28,136.39,-60.53,0
1436,0.000413098085076869,133031,133092,133132,0,1.3,1.2,13514,437,13410,0.1,0.3,0.2,119.96,-120.03,1.27,136.35,-60.57,1
1437,4.02859389484288e-05,133126,133120,133121,0.7,0.8,0.7,12968,1698,12140,0.1,1.1,1,120,-120,6.25,123.77,-60.53,0
1438,0.000407007543977375,133034,133089,133131,0,1.3,1.2,12961,1698,12135,0.1,1.1,1,119.95,-120.03,6.25,123.72,-60.57,1
1439,0.00013383637233717,133129,133110,133112,0.8,1,0.8,11918,6917,6917,0.1,4.4,4.4,120,-120.01,29.99,120.53,-60.52,0
1440,0.000409712926027048,133045,133075,133127,0,1.6,1.2,11917,6913,6914,0.1,4.4,4.4,119.95,-120.04,29.99,120.48,-60.57,1
1441,1.23807497495714e-05,133125,133124,133124,0.7,0.7,0.7,7522,8230,8230,0.1,0.1,0.1,120,-120,30,152.81,-92.81,0
1442,0.000411089506358723,133031,133093,133132,0,1.2,1.2,7520,8224,8230,0.1,0.1,0.1,119.96,-120.03,30,152.78,-92.85,1
1443,1.23893447856514e-05,133125,133124,133124,0.7,0.7,0.7,7551,8252,8177,0.1,0.1,0.1,120,-120,30.34,152.47,-92.81,0
1444,0.000411071371022556,133031,133093,133132,0,1.2,1.2,7549,8247,8177,0.1,0.1,0.1,119.96,-120.03,30.34,152.44,-92.85,1
1445,1.24545771265233e-05,133125,133124,133124,0.7,0.7,0.7,7777,8427,7777,0.1,0.1,0.1,120,-120,32.81,150,-92.81,0
1446,0.000410935255501698,133031,133093,133132,0,1.2,1.2,7776,8422,7777,0.1,0.1,0.1,119.96,-120.03,32.81,149.97,-92.85,1
1447,1.28309614389639e-05,133125,133124,133124,0.7,0.7,0.7,9216,9619,5600,0.1,0.1,0.1,120,-120,43.88,138.39,-92.81,0
1448,0.000410194828704616,133031,133093,133132,0,1.2,1.2,9216,9613,5600,0.1,0.1,0.1,119.96,-120.03,43.87,138.35,-92.85,1
1449,1.35807654076256e-05,133125,133124,133124,0.7,0.7,0.7,12315,12410,1737,0.1,0.1,0.1,120,-120,56.3,124.35,-92.81,0
1450,0.00040888110958939,133031,133093,133132,0,1.2,1.2,12316,12404,1738,0.1,0.1,0.1,119.96,-120.03,56.29,124.31,-92.85,1
1451,1.38905962841329e-05,133125,133124,133123,0.7,0.7,0.7,13597,13610,268,0.1,0.1,0.2,120,-120,59.48,120.61,-92.81,0
