No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
8,0.000409056881607654,133031.622198359,133093.501861242,133132.068606853,0.000160864739262587,1.23194118563278,1.23269857933919,13781.2268487424,13774.4234271669,63.3689554088321,0.000361819415551515,0.000361644396729037,0.000625794392302796,119.956488160711,-120.026569035034,59.8509602804452,120.085793168552,-90.0400056304021,1
8,0.000409056881607654,133032,133094,133132,0,1.2,1.2,13781,13774,63,0,0,0,119.96,-120.03,59.85,120.09,-90.04,1
8,0.000409067611396497,133031.619801608,133093.501454558,133132.068932499,0.000160865069891706,1.23193534980619,1.23268743282039,7985.95520914169,7982.02083203469,7987.45461486834,0.000285028892751401,0.000284894509949012,0.000285085888732927,119.956487819917,-120.02656863684,29.9992453515369,149.970667992076,-90.0400060546438,1
8,0.000409119175028314,133032,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
8,0.000409119175028314,133032,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
8,0.000409227527064861,133032,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
8,0.000409227527064861,133032,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
8,0.000578854055655566,132964,133049,133106,0,2.1,2.1,13820,13822,13833,8.2,8.9,11,119.93,-120.05,-0.01,119.94,-120.03,1
8,0.000578854055655566,132964,133049,133106,0,2.1,2.1,13820,13822,13833,8.2,8.9,11,119.93,-120.05,-0.01,119.94,-120.03,1
9,0.000182197633638904,133105,133102,133078,1.1,1.4,1.5,13832,13831,13828,9.4,9,14,120.01,-120,0,120.02,-119.99,0
9,0.000182197633638904,133105,133102,133078,1.1,1.4,1.5,13832,13831,13828,9.4,9,14,120.01,-120,0,120.02,-119.99,0
9,1.2520769554384e-05,133125.266015607,133123.962600343,133124.074682438,0.711779790629353,0.711752845905884,0.711856996933789,1.01025111646646,13833.9078501005,13833.784559705,0.000629070200736405,0.000363203757799717,0.000363200710857872,120.000535642899,-120.000704633732,29.9993528004733,179.997908387412,-119.998611713202,0
9,1.25310788487752e-05,133125.265688123,133123.960707026,133124.073006298,0.711771468966942,0.711764740860723,0.711851750132854,7987.49397324161,7987.48730432717,7987.41600649309,0.000533861735880956,0.000533863117152363,0.000533867342628562,120.000535924048,-120.00070507678,29.9993520204149,150.000591708588,-90.0001131294175,0
