No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1,2.78883833201084e-05,133104,133107,133102,1.1,1.1,1.2,13832,13832,13831,7.5,6.6,7.5,120,-120,0,120.01,-119.99,0
2,0.000631022106728095,132959,133058,133115,0,1.9,2,13819,13824,13834,7.5,6.5,7.5,119.93,-120.04,-0.01,119.93,-120.02,1
3,2.48702203437038e-05,133109,133106,133106,1.1,1.1,1.1,13832,13832,13832,5.9,6.2,6.4,120,-120,0,120.01,-120,0
4,0.000596753829992654,132977,133060,133120,0,1.9,1.8,13821,13824,13835,5.9,6.1,6.4,119.93,-120.04,-0.01,119.94,-120.03,1
5,0.000124859997564399,133100,133106,133086,1.2,1.3,1.4,13831,13832,13829,9.8,7.6,11.9,120.01,-119.99,0,120.02,-119.99,0
6,0.000565761268024837,132948,133057,133098,0,2,2.2,13818,13823,13831,9.8,7.6,11.9,119.94,-120.04,-0.01,119.94,-120.01,1
7,9.52211504609891e-05,133105,133099,133090,1.2,1.3,1.3,13832,13831,13830,8.2,8.9,11,120.01,-120,0.01,120.01,-119.99,0
8,0.000578854055655566,132964,133049,133106,0,2.1,2.1,13820,13822,13833,8.2,8.9,11,119.93,-120.05,-0.01,119.94,-120.03,1
9,0.000182197633638904,133105,133102,133078,1.1,1.4,1.5,13832,13831,13828,9.4,9,14,120.01,-120,0,120.02,-119.99,0
10,0.000469690890915892,132963,133053,133092,0,2.1,2.2,13820,13823,13830,9.4,9,14,119.94,-120.04,-0.01,119.95,-120.02,1
11,0.000166580395285583,133112,133096,133085,1.1,1.4,1.3,13833,13831,13829,6.9,9.7,12.3,120.01,-120,0,120.02,-120,0
12,0.000491398215097837,132987,133048,133103,0,2.2,1.9,13822,13822,13832,6.9,9.7,12.3,119.94,-120.05,-0.01,119.94,-120.03,1
13,0.000184165664183418,133105,133100,133077,1.1,1.5,1.5,13832,13831,13828,9.6,9.5,14.4,120.01,-120,0,120.02,-119.99,0
14,0.000476699300803234,132963,133051,133091,0,2.2,2.2,13820,13822,13830,9.6,9.5,14.4,119.94,-120.04,-0.01,119.95,-120.02,1
15,0.000162653317487678,133110,133098,133084,1.1,1.4,1.3,13833,13831,13829,7.4,9.3,12.5,120.01,-120,0,120.02,-119.99,0
16,0.000481991475174522,132982,133050,133101,0,2.1,2,13821,13822,13832,7.4,9.3,12.5,119.94,-120.05,-0.01,119.95,-120.03,1
17,0.000118332672953085,133112,133107,133093,1,1.2,1.2,13833,13832,13830,6.3,6.5,9.4,120.01,-120,0,120.01,-119.99,0
18,0.000465043624979822,132986,133064,133106,0,1.9,1.9,13822,13825,13833,6.3,6.5,9.4,119.94,-120.04,-0.01,119.95,-120.02,1
19,0.000187266478785904,133110,133096,133079,1.1,1.5,1.4,13833,13831,13828,8.1,10.3,13.9,120.01,-120,0.01,120.02,-119.99,0
20,0.000477090563740198,132979,133046,133097,0,2.2,2.1,13821,13822,13831,8.1,10.3,13.9,119.94,-120.05,-0.01,119.95,-120.03,1
21,0.000117301234389386,133108,133090,133104,1.2,1.3,1.1,13832,13830,13832,7.1,10.6,8.2,120,-120.01,0.01,120,-120,0
22,0.000751522742176533,132972,133035,133126,0,2.3,1.9,13820,13820,13836,7.1,10.6,8.2,119.91,-120.07,-0.01,119.92,-120.05,1
23,0.000102426390643909,133108,133093,133107,1.2,1.3,1.1,13832,13830,13832,6.8,9.6,7.2,120,-120.01,0.01,120,-120,0
24,0.000738663572008442,132972,133040,133127,0,2.2,1.9,13821,13821,13836,6.8,9.6,7.2,119.92,-120.06,-0.01,119.92,-120.04,1
25,0.000312342819134552,133112,133066,133070,1.4,2,1.5,13833,13826,13827,8.6,18.2,18.8,120.01,-120.01,0.01,120.02,-120.01,0
26,0.000722621386762208,132986,133004,133101,0,3.1,2.1,13822,13815,13832,8.6,18.2,18.8,119.91,-120.08,-0.01,119.93,-120.06,1
27,0.000302252843313508,133117,133072,133076,1.3,1.8,1.4,13834,13827,13828,6.9,16.3,16.7,120.01,-120.01,0.01,120.02,-120.01,0
28,0.000675906873567537,133001,133014,133105,0,2.8,1.9,13824,13817,13833,6.9,16.3,16.7,119.92,-120.08,-0.01,119.93,-120.06,1
29,0.00067736517590419,133127,133030,133032,1.6,2.8,1.9,13835,13821,13821,8.4,29.8,31.6,120.02,-120.03,0.01,120.05,-120.02,0
30,0.000972611542372963,133035,132959,133080,0,4.2,2.1,13827,13809,13830,8.4,29.8,31.6,119.91,-120.12,-0.01,119.94,-120.1,1
31,0.000694640986773106,133130,133030,133032,1.6,2.8,1.9,13835,13821,13821,7.7,29.7,31.7,120.02,-120.03,0.01,120.05,-120.02,0
32,0.000972094764910923,133044,132961,133080,0,4.2,2,13828,13809,13830,7.7,29.7,31.7,119.91,-120.12,-0.01,119.94,-120.1,1
33,0.000782744765164327,133126,133020,133010,1.7,3.2,2.2,13835,13820,13818,10.6,33.8,37.8,120.03,-120.02,0.02,120.06,-120.02,0
34,0.000993448406462519,133032,132946,133061,0,4.6,2.3,13827,13807,13827,10.6,33.8,37.8,119.91,-120.13,-0.01,119.94,-120.11,1
35,0.000969904582795865,133143,133004,133007,1.8,3.4,2.1,13837,13817,13818,6.7,38.1,40.4,120.03,-120.04,0.02,120.06,-120.03,0
36,0.00129047435359663,133089,132929,133068,0,5,1.9,13833,13804,13828,6.7,38,40.4,119.91,-120.15,-0.01,119.94,-120.13,1
37,0.00106489026104529,133143,132989,132994,1.9,3.7,2.3,13837,13815,13816,8,42.6,45.1,120.04,-120.04,0.02,120.07,-120.04,0
38,0.00142283834703084,133088,132908,133061,0,5.5,2.1,13833,13801,13828,8,42.5,45.1,119.9,-120.17,-0.01,119.94,-120.15,1
39,0.00088735268674686,133140,133014,133014,1.7,3.2,2,13837,13819,13819,6.8,35.1,37.7,120.03,-120.03,0.02,120.06,-120.03,0
40,0.00116666586820807,133079,132942,133070,0,4.7,1.9,13832,13806,13829,6.8,35.1,37.7,119.91,-120.14,-0.01,119.95,-120.12,1
41,0.000164406379536528,133102,133082,133108,1.4,1.4,1.1,13831,13829,13832,9,12.9,8,119.99,-120.01,0.01,120,-120.01,0
42,0.000914073679304451,132952,133020,133133,0,2.6,2.1,13818,13818,13837,8.9,12.8,8,119.9,-120.08,-0.01,119.9,-120.06,1
43,0.00015904791388962,133105,133081,133101,1.4,1.5,1.1,13832,13828,13831,8.3,13.2,9.9,120,-120.01,0.01,120,-120.01,0
44,0.000837509542162649,132964,133021,133126,0,2.6,2.1,13820,13818,13836,8.3,13.1,9.8,119.9,-120.08,-0.01,119.91,-120.06,1
45,0.000446580979767219,133118,133046,133071,1.6,2.2,1.4,13834,13823,13827,7.9,23.2,20.7,120.01,-120.02,0.01,120.02,-120.02,0
46,0.000981459355718021,133005,132976,133113,0,3.6,2,13824,13811,13834,7.9,23.2,20.7,119.89,-120.11,-0.01,119.91,-120.09,1
47,0.000517879570089511,133117,133033,133064,1.7,2.4,1.5,13834,13821,13826,9.1,26.9,23.6,120.01,-120.03,0.01,120.02,-120.03,0
48,0.00111505111947696,133002,132957,133112,0,3.9,2.1,13824,13808,13834,9.1,26.9,23.6,119.88,-120.13,-0.01,119.9,-120.11,1
49,0.00178264192288857,133168,132898,132933,2.8,5.5,3,13841,13802,13807,7.9,69.1,69.5,120.05,-120.08,0.03,120.1,-120.07,0
50,0.00253772193874317,133169,132788,133043,0,8.2,2,13841,13783,13826,7.9,69,69.4,119.85,-120.27,-0.01,119.92,-120.25,1
51,0.0021807483508906,133181,132851,132896,3.3,6.5,3.5,13843,13795,13802,8,83.3,83.6,120.06,-120.09,0.04,120.12,-120.09,0
52,0.00311135204089135,133214,132726,133027,0,9.7,2.1,13846,13773,13825,8,83.2,83.4,119.83,-120.32,-0.01,119.92,-120.3,1
53,0.00354198302354352,133233,132702,132761,4.8,9.8,5.2,13851,13774,13782,7.8,129.7,131.9,120.1,-120.15,0.06,120.2,-120.15,0
54,0.00498943838113425,133383,132537,132960,0,14.4,2,13863,13745,13817,7.8,129.4,131.7,119.79,-120.48,-0.01,119.93,-120.46,1
55,0.00371794765785297,133235,132676,132741,5.1,10.3,5.4,13851,13770,13779,9.2,137.3,139.3,120.11,-120.16,0.06,120.21,-120.16,0
56,0.00525558251173649,133389,132501,132952,0,15.2,2.2,13864,13739,13816,9.3,137,139,119.78,-120.51,-0.01,119.92,-120.49,1
57,0.00359921322893824,133232,132697,132748,4.8,10,5.4,13850,13773,13780,9.2,132,135.5,120.11,-120.15,0.06,120.21,-120.15,0
58,0.00502293003628507,133381,132530,132949,0,14.7,2.2,13863,13744,13816,9.2,131.7,135.2,119.79,-120.48,-0.01,119.94,-120.46,1
59,0.00334545324517695,133221,132724,132769,4.6,9.4,5.1,13849,13777,13783,10.1,123.8,127.4,120.1,-120.14,0.05,120.2,-120.13,0
60,0.00464760785028847,133343,132564,132957,0,13.8,2.3,13859,13749,13816,10.1,123.5,127.2,119.8,-120.45,-0.01,119.94,-120.43,1
61,0.000193005192567809,133102,133078,133108,1.4,1.4,1.1,13831,13828,13832,9.1,13.9,8.5,119.99,-120.01,0.01,120,-120.01,0
62,0.000952301176345096,132953,133014,133135,0,2.7,2.1,13819,13817,13837,9.1,13.9,8.5,119.89,-120.08,-0.01,119.9,-120.06,1
63,0.000173104999578569,133098,133079,133107,1.5,1.4,1.1,13831,13828,13832,10.2,14,8.6,119.99,-120.01,0.01,120,-120.01,0
64,0.000977309435940972,132938,133013,133133,0,2.7,2.2,13817,13817,13837,10.2,14,8.6,119.89,-120.08,-0.01,119.9,-120.06,1
65,0.000988935437637489,133135,132978,133022,2.2,3.6,1.9,13836,13813,13820,8.8,43.3,39.8,120.02,-120.05,0.02,120.05,-120.05,0
66,0.00165904619133022,133062,132885,133096,0,5.6,2.1,13830,13797,13833,8.8,43.2,39.7,119.86,-120.19,-0.01,119.9,-120.17,1
67,0.00059327040456022,133127,133032,133061,1.7,2.5,1.5,13835,13821,13826,6.8,27.3,24.7,120.01,-120.03,0.01,120.03,-120.03,0
68,0.00111034815725673,133034,132960,133110,0,4,1.9,13827,13809,13834,6.8,27.3,24.7,119.89,-120.13,-0.01,119.91,-120.11,1
69,0.00321828309287683,133215,132719,132807,4.7,9.1,4.6,13848,13776,13789,9.2,121.8,119.5,120.08,-120.15,0.06,120.17,-120.15,0
70,0.00471484283831579,133322,132551,132999,0,13.7,2.2,13857,13747,13823,9.2,121.6,119.2,119.77,-120.47,-0.01,119.89,-120.45,1
71,0.00402237997072209,133243,132627,132730,5.7,11,5.6,13852,13763,13777,9.2,150.1,147.9,120.1,-120.18,0.07,120.21,-120.18,0
72,0.00586300467206629,133416,132431,132964,0,16.6,2.2,13867,13729,13819,9.2,149.7,147.6,119.73,-120.57,-0.01,119.89,-120.55,1
73,0.0106943074469636,133483,131862,132107,13.5,27,13.6,13887,13652,13687,6.3,380.2,380,120.29,-120.47,0.16,120.57,-120.49,0
74,0.0154523162146221,134205,131448,132689,0,40.3,1.9,13949,13581,13790,6.4,378.2,378,119.47,-121.4,-0.01,119.89,-121.38,1
75,0.0109303486545225,133491,131833,132086,13.8,27.6,13.9,13888,13648,13684,6.4,388.6,388.1,120.29,-120.48,0.17,120.58,-120.5,0
76,0.0158015840839729,134231,131410,132681,0,41.1,1.9,13951,13575,13789,6.5,386.5,386.1,119.46,-121.43,-0.01,119.89,-121.41,1
77,0.0228265997101727,133865,130426,130973,28,56.3,28.3,13944,13446,13522,10.3,801.6,803.7,120.6,-121.01,0.34,121.21,-121.06,0
78,0.0327416554283318,135462,129587,132191,0,83.4,2.4,14079,13303,13737,10.5,793,795.1,118.95,-122.9,-0.01,119.85,-122.88,1
79,0.0202774915217635,133790,130732,131210,24.9,50.2,25.3,13933,13490,13556,9,713,714.9,120.54,-120.89,0.3,121.08,-120.94,0
80,0.0291239443590475,135214,129985,132294,0,74.4,2.2,14054,13362,13748,9.2,706.2,708.2,119.07,-122.59,-0.01,119.86,-122.57,1
81,0.000150146432777775,133103,133083,133105,1.4,1.4,1.1,13832,13829,13832,8.5,12.5,8.6,119.99,-120.01,0.01,120,-120.01,0
82,0.000866066932556137,132958,133023,133130,0,2.5,2.1,13819,13818,13836,8.5,12.5,8.5,119.9,-120.07,-0.01,119.91,-120.05,1
83,0.000185491642575931,133113,133083,133103,1.3,1.4,1.1,13833,13829,13832,6.2,12.1,9.2,120,-120.01,0.01,120,-120.01,0
84,0.000769990351185526,132989,133027,133128,0,2.5,1.8,13822,13819,13836,6.2,12.1,9.2,119.91,-120.07,-0.01,119.92,-120.06,1
85,0.000744444063402551,133132,133014,133045,1.8,2.9,1.7,13836,13819,13823,6.9,32.7,30.5,120.01,-120.04,0.02,120.04,-120.04,0
86,0.00126811436383735,133051,132937,133102,0,4.5,1.9,13829,13805,13833,6.9,32.7,30.4,119.89,-120.15,-0.01,119.91,-120.13,1
87,0.000640717287121382,133127,133025,133053,1.7,2.7,1.6,13835,13820,13824,7.3,29.4,27.2,120.01,-120.03,0.02,120.03,-120.03,0
88,0.00115118832446506,133035,132951,133105,0,4.2,2,13827,13807,13834,7.3,29.4,27.2,119.89,-120.14,-0.01,119.91,-120.12,1
89,0.00452276719320546,133260,132565,132688,6.3,12.2,6.1,13855,13754,13771,9.4,168.1,164.9,120.11,-120.2,0.08,120.24,-120.21,0
90,0.00662793005755658,133473,132350,132951,0,18.4,2.2,13873,13716,13818,9.5,167.6,164.5,119.71,-120.64,-0.01,119.88,-120.62,1
91,0.00374071811541723,133238,132663,132762,5.3,10.2,5.2,13851,13768,13782,7.7,138.9,136.5,120.09,-120.17,0.06,120.2,-120.17,0
92,0.00546738446447428,133398,132480,132981,0,15.4,2,13865,13736,13821,7.7,138.5,136.1,119.75,-120.54,-0.01,119.9,-120.52,1
93,0.0242409920886593,133914,130252,130870,29.8,59.5,29.7,13951,13421,13507,7.5,849.5,847.9,120.63,-121.08,0.36,121.27,-121.14,0
94,0.0348903129898889,135624,129362,132166,0,88.2,2,14096,13270,13736,7.6,839.9,838.3,118.88,-123.1,-0.01,119.83,-123.08,1
95,0.0275229444071805,134013,129860,130574,33.7,67.2,33.6,13966,13366,13464,7.3,961.5,959.8,120.71,-121.23,0.41,121.43,-121.3,0
96,0.0395383945355407,135950,128856,132041,0,99.6,2,14130,13194,13723,7.5,949.2,947.6,118.73,-123.5,-0.01,119.82,-123.48,1
97,0.0678552766476256,135007,124949,127098,80,159.9,79.9,14118,12671,12959,7.7,2298.1,2297.2,121.61,-123.15,0.98,123.42,-123.41,0
98,0.095011095870939,139306,122567,130600,0,232.3,2.1,14479,12273,13572,8.1,2225.9,2225.1,117.01,-128.26,-0.01,119.69,-128.24,1
99,0.0880537165340057,135367,122437,125481,102.2,204.2,102.1,14175,12320,12724,7.9,2938.6,2937.6,122.01,-124.17,1.26,124.37,-124.55,0
100,0.1217498010554,140585,119405,129956,0,293.8,2.2,14612,11816,13505,8.5,2818.5,2817.6,116.15,-130.52,-0.01,119.63,-130.5,1
101,8.40919657089055e-05,133091,133103,133104,1.3,1.1,1.3,13830,13832,13832,10.8,8.4,7.8,120,-120,0.01,120,-119.99,0
102,0.000832732878272789,132916,133046,133118,0,2.1,2.3,13815,13822,13834,10.8,8.4,7.8,119.92,-120.05,-0.01,119.92,-120.02,1
103,0.000103537885441166,133089,133104,133105,1.3,1.1,1.3,13830,13832,13832,11.1,8.3,7.4,120,-120,0.01,120,-119.99,0
104,0.000855580786547287,132912,133047,133119,0,2.1,2.4,13814,13822,13834,11.1,8.3,7.4,119.92,-120.04,-0.01,119.91,-120.02,1
105,0.000323008027374249,133074,133116,133067,1.4,1.3,1.9,13827,13834,13826,18.1,7,17.8,120.01,-119.98,0,120.02,-119.96,0
106,0.000814801913252662,132859,133061,133070,0,1.9,3.1,13809,13824,13827,18.1,6.9,17.8,119.94,-120.01,-0.01,119.94,-119.98,1
107,0.000220871248373861,133080,133109,133075,1.4,1.3,1.8,13828,13832,13828,15.7,8.2,15.6,120.01,-119.98,0,120.02,-119.97,0
108,0.000759635479923664,132882,133052,133083,0,2.1,2.9,13811,13822,13829,15.7,8.2,15.6,119.93,-120.03,-0.01,119.93,-120,1
109,0.000520889116606476,133065,133124,133040,1.4,1.6,2.4,13826,13835,13822,23.1,6.6,25,120.03,-119.96,0,120.04,-119.95,0
110,0.000859794854102798,132832,133070,133037,0,1.9,3.6,13806,13825,13822,23.1,6.6,25.1,119.96,-119.99,-0.01,119.96,-119.95,1
111,0.000768999454520539,133038,133131,133010,1.8,1.8,3,13822,13836,13818,32.7,7.3,34.4,120.04,-119.95,0,120.05,-119.92,0
112,0.00120737257287946,132742,133070,132999,0,2,4.6,13797,13825,13816,32.7,7.3,34.4,119.96,-119.97,-0.01,119.97,-119.92,1
113,0.00100967963232297,133016,133135,132975,2,2.2,3.7,13819,13836,13813,41.8,8.8,44.5,120.05,-119.93,0,120.07,-119.9,0
114,0.00148652608257485,132668,133068,132957,0,2.1,5.5,13789,13824,13810,41.8,8.8,44.5,119.97,-119.95,-0.01,119.98,-119.89,1
115,0.000712304250071473,133049,133126,133011,1.6,1.9,2.9,13824,13835,13818,30.1,8.1,33.4,120.04,-119.95,0,120.06,-119.93,0
116,0.00104176248480375,132777,133068,133003,0,2,4.3,13800,13825,13817,30.1,8.1,33.4,119.97,-119.97,-0.01,119.97,-119.93,1
117,0.000923588241129676,133027,133136,132989,1.9,2,3.4,13821,13836,13815,37.7,7.5,40.2,120.05,-119.94,0,120.07,-119.91,0
118,0.0013643221699348,132705,133073,132973,0,2,5.1,13793,13825,13812,37.7,7.5,40.2,119.97,-119.95,-0.01,119.98,-119.9,1
119,0.000696317823653833,133051,133127,133014,1.6,1.8,2.8,13824,13835,13819,29.3,7.7,32.4,120.04,-119.95,0,120.05,-119.93,0
120,0.00102441615855587,132784,133070,133007,0,2,4.2,13801,13825,13818,29.3,7.7,32.4,119.97,-119.97,-0.01,119.97,-119.93,1
121,0.000351063171867936,133070,133074,133122,1.9,1.4,1.3,13827,13827,13834,17.2,17.6,5.4,119.98,-120.01,0.01,119.98,-120,0
122,0.00143762945631847,132846,132991,133150,0,3,2.9,13807,13813,13839,17.2,17.6,5.4,119.85,-120.09,-0.01,119.85,-120.06,1
123,0.000345954497468796,133059,133067,133112,2.1,1.5,1.5,13825,13826,13833,20.5,20.3,8.6,119.98,-120.01,0.01,119.98,-120,0
124,0.00154050696767885,132810,132976,133142,0,3.3,3.3,13804,13810,13838,20.5,20.2,8.6,119.84,-120.1,-0.01,119.84,-120.06,1
125,9.1412470728287e-05,133067,133054,133065,2.1,2.1,1.9,13826,13824,13826,20.9,23.7,21.6,120,-120.01,0.02,120.01,-119.99,0
126,0.00119849794071088,132837,132963,133098,0,3.7,3.4,13806,13809,13832,20.9,23.6,21.6,119.86,-120.1,-0.01,119.87,-120.06,1
127,8.1973583249539e-05,133074,133064,133063,1.9,2,1.9,13827,13826,13826,18.9,20.6,21.3,120,-120,0.01,120.02,-119.99,0
128,0.00100749787101986,132861,132983,133091,0,3.4,3.2,13809,13812,13831,18.9,20.6,21.3,119.88,-120.08,-0.01,119.89,-120.05,1
129,0.000570787222100574,133068,133057,132982,1.9,3,3,13826,13825,13814,27.7,27.3,42.9,120.04,-119.98,0.01,120.07,-119.97,0
130,0.000522363876662532,132839,132974,133008,0,3.9,4.1,13807,13810,13819,27.7,27.2,42.9,119.92,-120.06,-0.01,119.94,-120.02,1
131,0.000658049109073038,133056,133039,132955,2.2,3.4,3.5,13825,13822,13810,33.1,33.6,51.2,120.05,-119.98,0.02,120.08,-119.96,0
132,0.000593211725448041,132799,132944,132987,0,4.6,4.7,13803,13806,13816,33.1,33.5,51.2,119.91,-120.07,-0.01,119.94,-120.02,1
133,0.000709927212965223,133078,133056,132968,1.8,3.2,3.1,13828,13825,13812,27,28.5,46.3,120.05,-119.98,0.01,120.08,-119.97,0
134,0.000304142924490908,132872,132979,132994,0,4,4,13810,13811,13817,27,28.4,46.3,119.94,-120.06,-0.01,119.96,-120.02,1
135,0.000816477172273033,133049,133079,132951,1.9,3.1,3.6,13824,13828,13810,35.9,24,50.4,120.06,-119.96,0.01,120.09,-119.94,0
136,0.000630204630374926,132776,133001,132962,0,3.6,4.9,13800,13814,13812,35.9,24,50.4,119.95,-120.02,-0.01,119.97,-119.97,1
137,0.00100601998536477,133055,133038,132904,2.1,4.1,4.2,13825,13822,13803,38.9,37.7,64.5,120.07,-119.97,0.01,120.11,-119.94,0
138,0.000245129587293861,132797,132945,132933,0,5,5.2,13802,13806,13808,38.9,37.6,64.5,119.94,-120.06,-0.01,119.97,-120,1
139,0.000889888399411743,133077,133027,132933,2,3.9,3.6,13828,13821,13807,30.6,38,57.1,120.06,-119.99,0.02,120.1,-119.97,0
140,0.000375836910611468,132868,132938,132971,0,5,4.4,13810,13805,13814,30.6,37.9,57.1,119.92,-120.08,-0.01,119.96,-120.04,1
141,0.000743471840565596,133027,133027,133133,2.9,1.9,1.6,13820,13821,13836,31.3,33.3,6.9,119.95,-120.03,0.02,119.95,-120.01,0
142,0.00240681477497751,132700,132899,133180,0,4.7,4.3,13792,13798,13845,31.2,33.2,6.9,119.76,-120.16,-0.01,119.76,-120.11,1
143,0.000682235005477732,133028,133023,133123,2.9,2,1.7,13821,13820,13834,31.3,34.1,10,119.95,-120.03,0.03,119.96,-120.01,0
144,0.00235176932306296,132704,132894,133171,0,4.8,4.3,13793,13797,13843,31.2,34.1,10,119.76,-120.16,-0.01,119.76,-120.11,1
145,0.000472996237103524,133047,132998,133075,2.9,2.7,1.9,13824,13816,13828,28.7,39,23.9,119.97,-120.03,0.03,119.99,-120.02,0
146,0.00203358004697916,132769,132870,133134,0,5.3,4.1,13799,13794,13838,28.6,38.9,23.9,119.78,-120.18,-0.01,119.79,-120.13,1
147,0.000450222816988095,133073,133008,133072,2.5,2.6,1.7,13827,13818,13827,21.7,34.9,23.9,119.98,-120.03,0.02,120,-120.02,0
148,0.00169638638537803,132854,132897,133128,0,4.8,3.4,13808,13798,13837,21.7,34.8,23.9,119.81,-120.16,-0.01,119.83,-120.12,1
149,0.00176038141525008,133098,132831,132870,4.1,6.9,4.1,13831,13792,13798,31.7,90.6,90.3,120.05,-120.08,0.05,120.11,-120.06,0
150,0.00277473217449229,132936,132658,133001,0,10.5,4.5,13817,13762,13821,31.8,90.4,90.2,119.76,-120.33,-0.01,119.84,-120.28,1
151,0.00109601475070053,133084,132919,132941,3.2,5.1,3.3,13829,13805,13808,28.4,64.3,64.5,120.03,-120.05,0.03,120.08,-120.03,0
152,0.00191975774823251,132891,132778,133033,0,7.8,4.2,13812,13780,13825,28.4,64.1,64.4,119.8,-120.24,-0.01,119.86,-120.19,1
153,0.00466458332469174,133233,132551,132592,6.4,13.4,7.4,13851,13752,13757,23.6,178.8,187.1,120.15,-120.18,0.08,120.29,-120.17,0
154,0.0063660704594632,133381,132323,132852,0,19.5,3.7,13863,13712,13804,23.7,178.3,186.6,119.73,-120.63,-0.01,119.92,-120.59,1
155,0.00414347691404167,133211,132609,132637,5.8,12.2,6.9,13847,13760,13764,24.8,161.5,170,120.14,-120.16,0.07,120.26,-120.15,0
156,0.00560256371733335,133308,132395,132870,0,17.7,3.8,13855,13723,13805,24.9,161.1,169.6,119.74,-120.56,-0.01,119.92,-120.52,1
157,0.00520104518239587,133224,132491,132481,7,15.2,8.9,13849,13743,13741,36.5,201.7,218.9,120.19,-120.18,0.09,120.35,-120.17,0
158,0.00676901242671142,133351,132237,132762,0,21.9,5,13860,13699,13791,36.7,201,218.3,119.72,-120.67,-0.01,119.94,-120.61,1
159,0.00301137769023187,133140,132755,132679,4.4,9.9,6.6,13837,13781,13770,39.1,123.1,144,120.13,-120.08,0.05,120.24,-120.06,0
160,0.00340282222070192,133074,132578,132837,0,13.8,5.3,13831,13750,13798,39.2,122.8,143.8,119.83,-120.37,-0.01,119.96,-120.32,1
161,0.00070480896356317,133034,133022,133128,2.9,2,1.6,13822,13820,13835,29.9,33.7,8.7,119.95,-120.03,0.02,119.96,-120.02,0
162,0.00233838082199264,132724,132895,133178,0,4.7,4.2,13795,13797,13844,29.9,33.6,8.7,119.76,-120.16,-0.01,119.76,-120.11,1
163,0.000718377844601616,133033,133027,133133,2.8,1.9,1.5,13821,13821,13836,29.8,32.6,7.1,119.95,-120.03,0.02,119.95,-120.01,0
164,0.00233514108960682,132721,132902,133180,0,4.6,4.2,13794,13799,13845,29.7,32.5,7.1,119.76,-120.16,-0.01,119.76,-120.11,1
165,0.000805525595578496,133039,132943,133070,3.6,3.5,2,13822,13808,13827,34.7,54,31,119.96,-120.06,0.04,119.98,-120.04,0
166,0.00269522917339807,132740,132783,133155,0,6.8,4.7,13796,13780,13842,34.7,53.9,30.9,119.71,-120.25,-0.01,119.73,-120.19,1
167,0.000894521402328437,133015,132950,133097,3.8,3.2,2,13819,13809,13831,40,53.4,23.4,119.94,-120.05,0.04,119.96,-120.04,0
168,0.00300967021156081,132659,132780,133178,0,6.8,5.2,13788,13779,13845,39.9,53.2,23.4,119.68,-120.25,-0.01,119.7,-120.19,1
169,0.00338435631298086,133173,132637,132780,5.9,10.3,5,13842,13764,13785,25.3,144,134,120.06,-120.17,0.07,120.16,-120.16,0
170,0.00533075644235603,133183,132409,133006,0,16,3.8,13842,13724,13825,25.3,143.5,133.6,119.66,-120.57,-0.01,119.8,-120.53,1
171,0.00370539490537721,133146,132557,132720,7,11.8,5.9,13838,13753,13776,38.2,168,155.6,120.07,-120.19,0.09,120.18,-120.17,0
172,0.00596437829076979,133090,132281,132978,0,18.5,5.1,13833,13704,13822,38.3,167.3,155.1,119.58,-120.66,-0.01,119.74,-120.6,1
173,0.0150904194012094,133568,131289,131634,19.4,38.9,19.7,13900,13570,13618,27.6,550.5,551.5,120.4,-120.66,0.24,120.82,-120.68,0
174,0.021662514830567,134480,130673,132464,0,57.7,4.2,13977,13464,13765,28,546.2,547.3,119.21,-121.99,-0.01,119.81,-121.95,1
175,0.0126168372743412,133459,131556,131830,16.8,33.5,17.1,13884,13608,13647,37.5,472.8,474.9,120.34,-120.55,0.21,120.7,-120.55,0
176,0.0180528764721262,134119,131002,132536,0,49.8,5.2,13940,13513,13772,37.9,469.4,471.7,119.29,-121.7,-0.01,119.8,-121.64,1
177,0.0254629976846778,133890,130082,130643,31.4,63.7,32.5,13948,13397,13474,32.1,905.3,914.9,120.69,-121.11,0.39,121.39,-121.15,0
178,0.0361205160482143,135540,129120,131998,0,93.9,4.7,14087,13233,13713,32.7,894.1,903.9,118.82,-123.23,-0.01,119.83,-123.18,1
179,0.0272857364133141,133965,129871,130522,33.5,67.6,34.2,13959,13367,13456,22.9,962.8,967.9,120.72,-121.2,0.41,121.46,-121.26,0
180,0.0388934619384602,135791,128855,131974,0,99.7,3.7,14114,13194,13713,23.5,950.3,955.5,118.74,-123.46,-0.01,119.82,-123.42,1
181,0.00082452483698482,133021,133013,133135,3.1,2.1,1.6,13820,13819,13836,33.7,37.3,8,119.94,-120.03,0.03,119.95,-120.02,0
182,0.00260734931354991,132681,132875,133188,0,5.1,4.6,13790,13794,13846,33.7,37.2,8,119.73,-120.18,-0.01,119.73,-120.12,1
183,0.000706038817886571,133034,133019,133127,2.9,2.1,1.6,13822,13819,13835,30.1,34.4,9.4,119.95,-120.03,0.03,119.96,-120.02,0
184,0.00235232276400061,132725,132891,133178,0,4.8,4.2,13795,13797,13844,30,34.4,9.4,119.76,-120.17,-0.01,119.76,-120.12,1
185,0.000956251521008839,133023,132925,133081,4,3.6,2,13820,13806,13828,39.8,59.3,30.1,119.95,-120.06,0.04,119.97,-120.05,0
