No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
2790,0.00042075514223184,133030,133092,133132,0,1.3,1.3,13826,13829,13836,0.2,0.3,0.2,119.96,-120.03,-0.01,119.95,-120.02,1
2791,1.4195478257585e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.3,0.2,120,-120,0,120,-120,0
2792,0.000420901835063984,133030,133092,133132,0,1.3,1.3,13826,13829,13836,0.2,0.3,0.2,119.96,-120.03,-0.01,119.95,-120.02,1
2793,3.28499493186578e-05,133125,133121,133122,0.7,0.8,0.7,13835,13834,13834,0.2,0.9,0.8,120,-120,0,120,-120,0
2794,0.000413121804164568,133032,133089,133131,0,1.3,1.3,13827,13829,13836,0.2,0.9,0.8,119.95,-120.03,-0.01,119.95,-120.02,1
2795,3.10405229284073e-05,133125,133121,133122,0.7,0.8,0.7,13835,13834,13834,0.2,0.9,0.8,120,-120,0,120,-120,0
2796,0.000415568778837655,133032,133089,133131,0,1.3,1.3,13827,13829,13836,0.2,0.9,0.8,119.95,-120.03,-0.01,119.95,-120.02,1
2797,7.46943989749217e-05,133127,133116,133118,0.8,0.9,0.8,13835,13834,13834,0.2,2.4,2.4,120,-120,0,120,-120,0
2798,0.000405046123872063,133037,133083,133129,0,1.4,1.3,13827,13828,13836,0.2,2.4,2.4,119.95,-120.04,-0.01,119.95,-120.03,1
2799,8.61374957010125e-05,133128,133115,133117,0.8,0.9,0.8,13835,13833,13834,0.1,2.7,2.7,120,-120,0,120,-120,0
2800,0.000403101436688067,133039,133082,133129,0,1.5,1.2,13827,13827,13836,0.1,2.7,2.7,119.95,-120.04,-0.01,119.95,-120.03,1
2801,1.24050915334248e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
2802,0.000410160589295477,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
2803,1.23651844372248e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
2804,0.000409934913276756,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
